File name;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt full specs/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260717_10_22_57;TRUE;4,65035;289,956837;974,121044;1294,942;1037,965;221,612;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260707_13_16_46;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260707_13_17_28;TRUE;4,403133;289,963427;969,901848;1294,998;1037,967;220,652;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260707_13_21_31;TRUE;4,428259;289,972419;971,050306;1294,992;1037,969;220,914;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260707_13_22_56;FALSE;-;-;-;-;-;-;No;No;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260707_13_39_00;TRUE;4,428259;289,972419;971,050306;1294,992;1037,969;220,914;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260717_10_32_27;TRUE;5,280304;289,560083;977,478066;1294,798;1037,875;222,376;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260717_10_40_07;TRUE;78,35649;74,163098;1602,435128;1278,174;988,872;364,553;Yes;No;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260717_10_43_24;TRUE;5,774569;289,268952;979,625262;1294,686;1037,809;222,864;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260717_10_45_55;TRUE;35,949729;464,263482;992,646059;1287,821;1077,62;225,827;Yes;No;No
new prompt full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260717_10_53_28;TRUE;4,410249;289,963851;969,907352;1294,996;1037,967;220,654;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt full specs/vacuum_gripper_huggingface_novita_zai-org_GLM-4.5V_20260707_13_41_26;TRUE;4,65035;289,956837;974,121044;1294,942;1037,965;221,612;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_zai-org_GLM-4.5V_20260707_13_46_32;FALSE;-;-;-;-;-;-;No;No;No
new prompt full specs/vacuum_gripper_huggingface_novita_zai-org_GLM-4.5V_20260707_13_52_30;TRUE;4,65035;289,956837;974,121044;1294,942;1037,965;221,612;Yes;Yes;No
new prompt full specs/vacuum_gripper_huggingface_novita_zai-org_GLM-4.5V_20260707_14_02_14;TRUE;63,850188;4171,738531;79,273007;1281,474;1921,069;18,035;Yes;No;No
new prompt full specs/vacuum_gripper_huggingface_novita_zai-org_GLM-4.5V_20260707_14_07_30;TRUE;4,428259;289,972419;971,050306;1294,992;1037,969;220,914;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260707_12_43_00;FALSE;-;-;-;-;-;-;No;No;No
new prompt name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260707_12_46_20;TRUE;3,115243;265,200955;786,227485;1295,291;1032,333;178,866;Yes;No;No
new prompt name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260707_12_48_18;TRUE;4,88269;289,697427;976,081085;1294,889;1037,906;222,058;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260707_12_52_03;TRUE;4,941967;289,662907;976,129425;1294,875;1037,898;222,069;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260707_12_58_34;TRUE;5,814256;286,59237;989,287159;1294,677;1037,2;225,062;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_16_41;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_16_58;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_17_11;TRUE;4,635901;289,97859;974,103642;1294,945;1037,97;221,608;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_17_26;TRUE;4,428273;289,971349;971,043338;1294,992;1037,968;220,912;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_17_39;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_38_34;TRUE;4,471345;289,653017;966,651561;1294,982;1037,896;219,913;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_38_54;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_39_08;TRUE;4,297121;289,916574;968,895802;1295,022;1037,956;220,423;Yes;Yes;No
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_39_25;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;Yes
new prompt name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_39_51;TRUE;4,635901;289,97859;974,103642;1294,945;1037,97;221,608;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_33_16;FALSE;-;-;-;-;-;-;No;No;No
new prompt name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_38_10;FALSE;-;-;-;-;-;-;No;No;No
new prompt name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_40_31;TRUE;14,936797;223,395228;508,672884;1292,602;1022,822;115,723;Yes;No;No
new prompt name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_42_34;TRUE;-9,973451;271,439014;815,063726;1298,269;1033,752;185,427;Yes;No;No
new prompt name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_46_02;TRUE;-;-;-;-;-;-;No;No;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_21_16;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_21_54;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_22_16;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_22_44;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260707_12_23_02;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_40_59;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;Yes
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_58_57;TRUE;4,428273;289,971349;971,043338;1294,992;1037,968;220,912;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_59_15;TRUE;4,29912;289,916568;968,9098;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_12_59_54;TRUE;4,643114;289,971175;974,110603;1294,943;1037,968;221,61;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_auto_google_gemma-4-31B-it_20260715_13_09_32;FALSE;-;-;-;-;-;-;No;No;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new prompt1 name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_05_43;TRUE;160,558516;126,173598;746,48374;1259,473;1000,705;169,825;Yes;No;No
new prompt1 name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_07_44;TRUE;4,471188;289,655711;966,654421;1294,983;1037,897;219,914;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_09_29;TRUE;4,299117;289,918281;968,912116;1295,022;1037,956;220,427;Yes;Yes;No
new prompt1 name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_23_07;TRUE;-;-;-;-;-;-;No;No;No
new prompt1 name only/vacuum_gripper_huggingface_novita_MiniMaxAI_MiniMax-M3_20260707_11_30_27;TRUE;4,428421;289,972752;971,045345;1294,992;1037,969;220,912;Yes;Yes;Yes

Source;Model;Total;Detected;Succeeded;Success rate
new prompt 1full specs;google gemma-4-31B-it;10;10;6;60
new prompt 1full specs;novita MiniMaxAI MiniMax-M3;5;5;2;40
new prompt1 name only;google gemma-4-31B-it;10;9;9;90
new prompt1 name only;novita MiniMaxAI MiniMax-M3;5;4;3;60

Source;Model;Total;Detected;Succeeded;Success rate
new prompt / full specs;gpt-5;10;10;7;70.0%
new prompt / name only;deepinfra moonshotai Kimi-K2.5;10;7;3;30.0%
new prompt1 / full specs;Qwen Qwen3.6-35B-A3B;10;8;5;50.0%
new prompt1 / full specs;gpt-5;10;10;8;80.0%
new prompt1 / full specs;novita moonshotai Kimi-K2.5;10;10;5;50.0%
new prompt1 / name only;Qwen Qwen3.6-35B-A3B;10;9;8;80.0%
new prompt1 / name only;novita moonshotai Kimi-K2.5;10;10;4;40.0%
oriprompt / full specs;novita moonshotai Kimi-K2.5;10;10;1;10.0%
oriprompt / name only;novita moonshotai Kimi-K2.5;10;10;2;20.0%

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_16_32;TRUE;1,50441;292,079997;957,860957;1295,657;1038,448;217,913;Yes;Yes;Yes
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_18_24;TRUE;4,293748;290,376442;970,580405;1295,023;1038,061;220,807;Yes;Yes;No
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_19_46;TRUE;11,807134;34,492559;1417,374597;1293,314;979,847;322,452;Yes;No;Yes
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_23_07;TRUE;5,56039;286,462596;991,165383;1294,735;1037,17;225,49;Yes;Yes;No
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_24_59;TRUE;1,458324;292,507458;958,034009;1295,668;1038,545;217,952;Yes;Yes;No
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_27_33;TRUE;-3,069226;159,29836;771,497331;1296,698;1008,24;175,515;Yes;No;No
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_29_09;TRUE;1,568522;292,152858;957,709014;1295,643;1038,465;217,878;Yes;Yes;Yes
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_31_08;TRUE;134,189185;99,134519;751,373152;1265,472;994,553;170,937;Yes;No;No
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_33_04;TRUE;2,501407;293,101312;959,057716;1295,431;1038,681;218,185;Yes;Yes;Yes
new/new prompt/full specs/vacuum_gripper_openai_gpt-5_20260731_12_35_08;TRUE;6,774251;291,153156;956,444379;1294,459;1038,237;217,591;Yes;Yes;Yes

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_12_38_03;TRUE;4,489588;290,625177;973,82303;1294,978;1038,117;221,544;Yes;Yes;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_12_40_48;TRUE;4,434812;290,401561;972,487401;1294,991;1038,066;221,241;Yes;Yes;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_12_42_39;TRUE;6,979648;290,307275;476,341734;1294,412;1038,045;108,368;Yes;No;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_12_45_55;TRUE;69,665352;325,554844;2430,208508;1280,151;1046,064;552,872;Yes;No;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_12_49_16;FALSE;;;;;;;No;No;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_12_58_54;TRUE;831,907785;3529,902743;450,569713;1106,741;1775,052;102,504;Yes;No;Yes
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_13_02_45;FALSE;;;;;;;No;No;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_13_04_02;FALSE;;;;;;;No;No;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_13_07_20;TRUE;4,30548;290,347342;970,346047;1295,02;1038,054;220,753;Yes;Yes;No
new/new prompt/name only/vacuum_gripper_huggingface_deepinfra_moonshotai_Kimi-K2.5_20260731_13_08_54;TRUE;-13,319111;293,535372;938,6201;1299,03;1038,779;213,536;Yes;No;Yes

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_10_48_13;TRUE;4,303481;290,347363;970,332028;1295,021;1038,054;220,75;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_10_49_20;TRUE;70,530767;197,59735;767,779129;1279,954;1016,953;174,669;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_10_51_27;TRUE;4,305483;290,345627;970,343728;1295,02;1038,054;220,753;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_10_53_12;TRUE;2,723344;269,059558;789,228567;1295,38;1033,211;179,549;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_10_54_41;FALSE;;;;;;;No;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_10_56_12;FALSE;;;;;;;No;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_00_35;TRUE;4,434826;290,400489;972,480423;1294,991;1038,066;221,239;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_01_45;TRUE;0,56982;292,509061;956,736727;1295,87;1038,546;217,657;Yes;Yes;Yes
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_06_54;TRUE;-0,233844;270,711827;817,462874;1296,053;1033,587;185,973;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_09_30;TRUE;4,307754;290,352643;970,36127;1295,02;1038,055;220,757;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_11_51_09;TRUE;740,390543;832,458628;610,474712;1127,561;1161,384;138,883;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_11_54_18;TRUE;4,30408;290,361111;970,552381;1295,021;1038,057;220,8;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_11_56_21;TRUE;4,293748;290,376442;970,580405;1295,023;1038,061;220,807;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_11_59_55;TRUE;4,421794;290,237488;969,211927;1294,994;1038,029;220,495;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_12_01_46;TRUE;9,68473;303,692975;972,698289;1293,796;1041,09;221,289;Yes;Yes;Yes
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_12_03_31;TRUE;4,905504;293,837007;962,070317;1294,884;1038,848;218,871;Yes;Yes;Yes
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_12_05_45;TRUE;5,399839;289,940546;984,834248;1294,771;1037,961;224,049;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_12_07_39;TRUE;-15,257181;479,866515;771,26061;1299,471;1081,17;175,462;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_12_11_36;TRUE;4,293955;290,47707;976,199942;1295,023;1038,084;222,085;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_openai_gpt-5_20260731_12_13_17;TRUE;2,539339;292,7662;959,314989;1295,422;1038,604;218,244;Yes;Yes;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_22_52;TRUE;4,470722;290,110657;968,099813;1294,983;1038;220,242;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_24_10;TRUE;0,410816;266,261035;815,435594;1295,906;1032,574;185,511;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_25_28;TRUE;4,657233;290,385955;975,562683;1294,94;1038,063;221,94;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_27_37;TRUE;-44,671852;425,870595;3235,98482;1306,163;1068,885;736,185;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_30_35;TRUE;4,470868;290,085147;968,088518;1294,983;1037,994;220,24;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_32_04;TRUE;4,657233;290,385955;975,562683;1294,94;1038,063;221,94;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_33_34;TRUE;-59,87402;458,456856;3045,447406;1309,621;1076,299;692,838;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_35_54;TRUE;-45,469248;424,274157;3236,611514;1306,344;1068,522;736,328;Yes;No;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_36_46;TRUE;4,30348;290,345633;970,329708;1295,021;1038,054;220,75;Yes;Yes;No
new/new prompt1/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_38_31;TRUE;-26,208625;283,208557;991,368003;1301,962;1036,43;225,536;Yes;No;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_12_17;TRUE;12,048587;295,660341;967,756041;1293,259;1039,263;220,164;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_18_23;TRUE;2,45928;292,874799;958,746922;1295,44;1038,629;218,115;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_20_10;TRUE;4,305483;290,345627;970,343728;1295,02;1038,054;220,753;Yes;Yes;No
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_23_59;TRUE;4,649985;290,400315;975,552227;1294,942;1038,066;221,938;Yes;Yes;No
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_26_51;FALSE;;;;;;;No;No;No
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_28_05;TRUE;2,45928;292,874799;958,746922;1295,44;1038,629;218,115;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_33_32;TRUE;13,680565;296,880324;969,729122;1292,887;1039,54;220,613;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_37_12;TRUE;2,118784;292,92953;959,807878;1295,518;1038,641;218,356;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_42_48;TRUE;4,30548;290,347342;970,346047;1295,02;1038,054;220,753;Yes;Yes;No
new/new prompt1/name only/vacuum_gripper_huggingface_auto_Qwen_Qwen3.6-35B-A3B_20260731_11_44_14;TRUE;78,099611;204,792676;734,896291;1278,232;1018,59;167,189;Yes;No;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_01_21;TRUE;4,435636;290,402351;976,502189;1294,991;1038,067;222,154;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_02_55;TRUE;-94,700456;413,04111;3264,559417;1317,544;1065,967;742,686;Yes;No;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_04_20;TRUE;272,081054;-89,85052;1425,38665;1234,101;951,559;324,275;Yes;No;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_05_57;TRUE;-3301,787014;6841,02988;2671,247684;2047,155;2528,332;607,708;Yes;No;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_08_41;TRUE;4,435393;290,392398;972,46996;1294,991;1038,064;221,237;Yes;Yes;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_10_34;TRUE;4,409649;290,392555;971,337243;1294,997;1038,064;220,979;Yes;Yes;Yes
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_14_49;TRUE;-3,442857;272,131272;791,130111;1296,783;1033,91;179,982;Yes;No;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_16_51;TRUE;-121,869992;2127,181562;1648,314802;1323,725;1455,933;374,991;Yes;No;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_19_30;TRUE;4,434826;290,400489;972,480423;1294,991;1038,066;221,239;Yes;Yes;No
new/new prompt1/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_10_21_26;TRUE;-121,869992;2127,181562;1648,314802;1323,725;1455,933;374,991;Yes;No;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_22_29;TRUE;579,955706;-152,092711;743,934036;1164,06;937,399;169,245;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_24_34;TRUE;4,303481;290,347363;970,332028;1295,021;1038,054;220,75;Yes;Yes;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_25_57;TRUE;-16,150262;197,030711;4941,616983;1299,674;1016,824;1124,216;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_26_39;TRUE;-42,90929;420,166972;3241,41708;1305,762;1067,588;737,421;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_27_15;TRUE;-42,90929;420,166972;3241,41708;1305,762;1067,588;737,421;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_28_34;TRUE;-44,671852;425,870595;3235,98482;1306,163;1068,885;736,185;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_29_58;TRUE;-42,90929;420,166972;3241,41708;1305,762;1067,588;737,421;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_31_21;TRUE;391,53998;-159,696228;4657,373383;1206,925;935,669;1059,551;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_34_09;TRUE;-12,306295;203,473171;4933,368994;1298,799;1018,29;1122,34;Yes;No;No
new/oriprompt/full specs/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_35_25;TRUE;-47,909046;409,862171;3214,513904;1306,899;1065,244;731,301;Yes;No;No

File name;vision_ok;x;y;r;x_px;y_px;r_px;Detected;Succeeded;Many results
new/oriprompt/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_39_06;TRUE;-121,869992;2127,181562;1648,314802;1323,725;1455,933;374,991;Yes;No;No
new/oriprompt/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_40_17;TRUE;-138,080439;507,747294;4903,477646;1327,413;1087,512;1115,54;Yes;No;No
new/oriprompt/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_41_44;TRUE;-121,869992;2127,181562;1648,314802;1323,725;1455,933;374,991;Yes;No;No
new/oriprompt/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_44_02;TRUE;-114,342228;423,070594;5059,509822;1322,013;1068,248;1151,037;Yes;No;No
new/oriprompt/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_46_37;TRUE;-12,306295;203,473171;4933,368994;1298,799;1018,29;1122,34;Yes;No;No
new/oriprompt/name only/vacuum_gripper_huggingface_novita_moonshotai_Kimi-K2.5_20260731_09_48_48;TRUE;-44,671852;425,870595;3235,98482;1306,163;1068,885;736,185;Yes;No;No
